name,terminology,code,term,code_type,RecordDate,covariate_only
pregnancy,SNOMED,42571002,Failed induction of labor,null,null,null
pregnancy,SNOMED,42599006,Trauma from instrument during delivery,null,null,null
pregnancy,SNOMED,426295007,Obstetric uterine artery Doppler,null,null,null
pregnancy,SNOMED,426403007,Late entry into prenatal care,null,null,null
pregnancy,SNOMED,426840007,Fetal biometry using ultrasound,null,null,null
pregnancy,SNOMED,42686001,Chromosomal abnormality in fetus affecting obstetrical care,null,null,null
pregnancy,SNOMED,426997005,Traumatic injury during pregnancy,null,null,null
pregnancy,SNOMED,427013000,Alcohol consumption during pregnancy,null,null,null
pregnancy,SNOMED,427139004,Third trimester bleeding,null,null,null
pregnancy,SNOMED,427623005,Obstetric umbilical artery Doppler,null,null,null
pregnancy,SNOMED,42783002,Spontaneous placental expulsion  Schultz mechanism,null,null,null
pregnancy,SNOMED,428017002,Condyloma acuminata of vulva in pregnancy,null,null,null
pregnancy,SNOMED,428058009,Gestation less than 9 weeks,null,null,null
pregnancy,SNOMED,428164004,Mitral valve disorder in pregnancy,null,null,null
pregnancy,SNOMED,428165003,Hypothyroidism in pregnancy (disorder),null,null,null
pregnancy,SNOMED,428230005,Trichomonal vaginitis in pregnancy,null,null,null
pregnancy,SNOMED,428252001,Vaginitis in pregnancy,null,null,null
pregnancy,SNOMED,428508008,Abortion due to Brucella abortus,null,null,null
pregnancy,SNOMED,428511009,Multiple pregnancy with one fetal loss,null,null,null
pregnancy,SNOMED,428566005,Gestation less than 20 weeks,null,null,null
pregnancy,SNOMED,428567001,Gestation 14 - 20 weeks,null,null,null
pregnancy,SNOMED,42857002,Second stage of labor,null,null,null
pregnancy,SNOMED,428930004,Gestation 9- 13 weeks,null,null,null
pregnancy,SNOMED,429187001,Continuing pregnancy after intrauterine death of twin fetus,null,null,null
pregnancy,SNOMED,429240000,Third trimester pregnancy less than 36 weeks,null,null,null
pregnancy,SNOMED,429715006,Gestation greater than 20 weeks,null,null,null
pregnancy,SNOMED,430063002,Transvaginal nuchal ultrasonography,null,null,null
pregnancy,SNOMED,430064008,Transvaginal obstetric ultrasonography,null,null,null
pregnancy,SNOMED,430881000,Second trimester bleeding,null,null,null
pregnancy,SNOMED,430933008,Gravid uterus size for dates discrepancy,null,null,null
pregnancy,SNOMED,431868002,Initiation of breastfeeding,null,null,null
pregnancy,SNOMED,432246004,Transvaginal obstetric doppler ultrasonography,null,null,null
pregnancy,SNOMED,43293004,Failed attempted abortion with septic embolism,null,null,null
pregnancy,SNOMED,43306002,Miscarriage complicated by embolism,null,null,null
pregnancy,SNOMED,433153009,Chorionic villus sampling using obstetric ultrasound guidance,null,null,null
pregnancy,SNOMED,43651009,Acquired stenosis of vagina affecting pregnancy,null,null,null
pregnancy,SNOMED,43673002,Fetal souffle,null,null,null
pregnancy,SNOMED,43697006,Gestation period  37 weeks,null,null,null
pregnancy,SNOMED,43715006,Secondary uterine inertia,null,null,null
pregnancy,SNOMED,43808007,Cervical dilatation  4cm,null,null,null
pregnancy,SNOMED,439311009,Intends to continue pregnancy,null,null,null
pregnancy,SNOMED,43970002,Congenital stenosis of vagina affecting pregnancy,null,null,null
pregnancy,SNOMED,43990006,Sextuplet pregnancy,null,null,null
pregnancy,SNOMED,44101005,Illegal abortion with air embolism,null,null,null
pregnancy,SNOMED,441619002,Repair of obstetric laceration of perineum and anal sphincter and mucosa of rectum,null,null,null
pregnancy,SNOMED,441697004,Thrombophilia associated with pregnancy,null,null,null
pregnancy,SNOMED,441924001,Gestational age unknown,null,null,null
pregnancy,SNOMED,44216000,Retained products of conception  following delivery with hemorrhage,null,null,null
pregnancy,SNOMED,442478007,Multiple pregnancy involving intrauterine pregnancy and tubal pregnancy,null,null,null
pregnancy,SNOMED,443006,Cystocele affecting pregnancy,null,null,null
pregnancy,SNOMED,443460007,Multigravida of advanced maternal age,null,null,null
pregnancy,SNOMED,44398003,Gestation period  4 weeks,null,null,null
pregnancy,SNOMED,444661007,High risk pregnancy due to history of preterm labor,null,null,null
pregnancy,SNOMED,445086005,Chemical pregnancy,null,null,null
pregnancy,SNOMED,4451004,Illegal abortion with renal tubular necrosis,null,null,null
pregnancy,SNOMED,445149007,Residual trophoblastic disease,null,null,null
pregnancy,SNOMED,445548006,Dead fetus in utero,null,null,null
pregnancy,SNOMED,445866007,Ultrasonography of multiple pregnancy for fetal anomaly,null,null,null
pregnancy,SNOMED,445912000,Excision of fallopian tube and surgical removal of ectopic pregnancy,null,null,null
pregnancy,SNOMED,446208007,Ultrasonography in second trimester,null,null,null
pregnancy,SNOMED,446353007,Ultrasonography in third trimester,null,null,null
pregnancy,SNOMED,44640004,Failed attempted abortion with parametritis,null,null,null
pregnancy,SNOMED,446522006,Ultrasonography in first trimester,null,null,null
pregnancy,SNOMED,446810002,Ultrasonography of multiple pregnancy for fetal nuchal translucency,null,null,null
pregnancy,SNOMED,446920006,Transvaginal ultrasonography to determine the estimated date of confinement,null,null,null
pregnancy,SNOMED,44772007,Maternal obesity syndrome,null,null,null
pregnancy,SNOMED,44782008,Molar pregnancy,null,null,null
pregnancy,SNOMED,44795003,Rhesus isoimmunization affecting pregnancy,null,null,null
pregnancy,SNOMED,447972007,Medical termination of pregnancy using prostaglandin,null,null,null
pregnancy,SNOMED,44814008,Miscarriage with laceration of periurethral tissue,null,null,null
pregnancy,SNOMED,449345000,Smoked before confirmation of pregnancy (finding),null,null,null
pregnancy,SNOMED,449368009,Stopped smoking during pregnancy (finding),null,null,null
pregnancy,SNOMED,449369001,Stopped smoking before pregnancy (finding),null,null,null
pregnancy,SNOMED,44979007,Carneous mole,null,null,null
pregnancy,SNOMED,449807005,Type 3a third degree laceration of perineum,null,null,null
pregnancy,SNOMED,449808000,Type 3b third degree laceration of perineum,null,null,null
pregnancy,SNOMED,449809008,Type 3c third degree laceration of perineum,null,null,null
pregnancy,SNOMED,44992005,Failed attempted abortion with intravascular hemolysis,null,null,null
pregnancy,SNOMED,4504004,Potter's obstetrical version with extraction,null,null,null
pregnancy,SNOMED,450483001,Cesarean section through inverted T shaped incision of uterus,null,null,null
pregnancy,SNOMED,450484007,Cesarean section through J shaped incision of uterus,null,null,null
pregnancy,SNOMED,450640001,Open removal of products of conception from uterus,null,null,null
pregnancy,SNOMED,450678004,Intraamniotic injection of abortifacient,null,null,null
pregnancy,SNOMED,450679007,Extraamniotic injection of abortifacient,null,null,null
pregnancy,SNOMED,450798003,Delivery of occipitoposterior presentation,null,null,null
pregnancy,SNOMED,451014004,Curettage of products of conception from uterus,null,null,null
pregnancy,SNOMED,45139008,Gestation period  29 weeks,null,null,null
pregnancy,SNOMED,45307008,Extrachorial pregnancy,null,null,null
pregnancy,SNOMED,45384004,Multiple birth,null,null,null
pregnancy,SNOMED,45718005,Vaginal delivery with forceps including postpartum care,null,null,null
pregnancy,SNOMED,45757002,Labor problem,null,null,null
pregnancy,SNOMED,45759004,Rigid perineum affecting pregnancy,null,null,null
pregnancy,SNOMED,4576001,Legal abortion complicated by renal failure,null,null,null
pregnancy,SNOMED,459166009,Dichorionic diamniotic twin pregnancy,null,null,null
pregnancy,SNOMED,459167000,Monochorionic twin pregnancy,null,null,null
pregnancy,SNOMED,459168005,Monochorionic diamniotic twin pregnancy,null,null,null
pregnancy,SNOMED,459169002,Monochorionic diamniotic twin pregnancy with similar amniotic fluid volumes,null,null,null
pregnancy,SNOMED,459170001,Monochorionic diamniotic twin pregnancy with dissimilar amniotic fluid volumes,null,null,null
pregnancy,SNOMED,459171002,Monochorionic monoamniotic twin pregnancy,null,null,null
pregnancy,SNOMED,46022004,Bearing down reflex,null,null,null
pregnancy,SNOMED,46230007,Gestation period  40 weeks,null,null,null
pregnancy,SNOMED,46273003,Abscess of nipple associated with childbirth,null,null,null
pregnancy,SNOMED,46311005,Perineal laceration involving fourchette,null,null,null
pregnancy,SNOMED,46365005,Failed attempted abortion with perforation of periurethral tissue,null,null,null
pregnancy,SNOMED,46502006,Hematoma of vagina during delivery,null,null,null
pregnancy,SNOMED,46894009,Gestational diabetes mellitus  class A>2<,null,null,null
pregnancy,SNOMED,46906003,Gestation period  27 weeks,null,null,null
pregnancy,SNOMED,47161002,Failed attempted abortion with perforation of cervix,null,null,null
pregnancy,SNOMED,47200007,High risk pregnancy,null,null,null
pregnancy,SNOMED,472321009,Continuing pregnancy after intrauterine death of one twin with intrauterine retention of dead twin,null,null,null
pregnancy,SNOMED,47236005,Third stage hemorrhage,null,null,null
pregnancy,SNOMED,47267007,Fetal or neonatal effect of destructive operation on live fetus to facilitate delivery,null,null,null
pregnancy,SNOMED,472839005,Termination of pregnancy after first trimester,null,null,null
pregnancy,SNOMED,47537002,Miscarriage with postoperative shock,null,null,null
pregnancy,SNOMED,4787007,Fetal or neonatal effect of breech delivery and extraction,null,null,null
pregnancy,SNOMED,480571000119102,Doppler ultrasound velocimetry of umbilical artery of fetus,null,null,null
pregnancy,SNOMED,48204000,Spontaneous unassisted delivery  medical personnel present,null,null,null
pregnancy,SNOMED,48433002,Legal abortion with complication,null,null,null
pregnancy,SNOMED,48485000,Miscarriage in third trimester,null,null,null
pregnancy,SNOMED,48552006,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy (disorder),null,null,null
pregnancy,SNOMED,48688005,Gestation period  26 weeks,null,null,null
pregnancy,SNOMED,48739004,Miscarriage with cardiac arrest and/or cardiac failure,null,null,null
pregnancy,SNOMED,48775002,Repair of obstetric laceration of pelvic floor,null,null,null
pregnancy,SNOMED,48782003,Delivery normal,null,null,null
pregnancy,SNOMED,4886009,Premature birth of newborn male,null,null,null
pregnancy,SNOMED,48888007,Placenta previa found before labor AND delivery by cesarean section without hemorrhage,null,null,null
pregnancy,SNOMED,48975005,Stimulated labor,null,null,null
pregnancy,SNOMED,4907004,Non-involution of uterus,null,null,null
pregnancy,SNOMED,49177006,Postpartum coagulation defect with hemorrhage,null,null,null
pregnancy,SNOMED,49279000,Slow slope active phase of labor,null,null,null
pregnancy,SNOMED,49342001,Stricture of vagina affecting pregnancy,null,null,null
pregnancy,SNOMED,49364005,Subareolar abscess associated with childbirth,null,null,null
pregnancy,SNOMED,49416000,Failed attempted abortion,null,null,null
pregnancy,SNOMED,49550006,Premature pregnancy delivered,null,null,null
pregnancy,SNOMED,49561003,Rupture of gravid uterus before onset of labor,null,null,null
pregnancy,SNOMED,49632008,Illegally induced abortion,null,null,null
pregnancy,SNOMED,49815007,Damage to coccyx during delivery,null,null,null
pregnancy,SNOMED,49964003,Ectopic fetus,null,null,null
pregnancy,SNOMED,50258003,Fetal or neonatal effect of hypotonic uterine dysfunction,null,null,null
pregnancy,SNOMED,50367001,Gestation period  11 weeks,null,null,null
pregnancy,SNOMED,50557007,Healed pelvic floor repair affecting pregnancy,null,null,null
pregnancy,SNOMED,50726009,Failed attempted abortion with perforation of uterus,null,null,null
pregnancy,SNOMED,50758004,Term birth of newborn twins,null,null,null
pregnancy,SNOMED,50770000,Miscarriage with defibrination syndrome,null,null,null
pregnancy,SNOMED,50844007,Failed attempted abortion with pelvic peritonitis,null,null,null
pregnancy,SNOMED,51096002,Legal abortion with pulmonary embolism,null,null,null
pregnancy,SNOMED,51154004,Obstetrical pulmonary complication of anesthesia AND/OR sedation,null,null,null
pregnancy,SNOMED,51195001,Placental polyp,null,null,null
pregnancy,SNOMED,51495008,Cerebral anoxia following anesthesia AND/OR sedation in labor AND/OR delivery,null,null,null
pregnancy,SNOMED,51519001,Marginal insertion of umbilical cord,null,null,null
pregnancy,SNOMED,51707007,Legal abortion with salpingo-oophoritis,null,null,null
pregnancy,SNOMED,51885006,Morning sickness,null,null,null
pregnancy,SNOMED,51920004,Precipitate labor,null,null,null
pregnancy,SNOMED,51953009,Legal abortion with perforation of broad ligament,null,null,null
pregnancy,SNOMED,51954003,Miscarriage with perforation of periurethral tissue,null,null,null
pregnancy,SNOMED,521000119104,Acute cystitis in pregnancy  antepartum,null,null,null
pregnancy,SNOMED,522101000000109,Fetal death before 24 weeks with retention of dead fetus,null,null,null
pregnancy,SNOMED,5231000179108,Three dimensional obstetric ultrasonography,null,null,null
pregnancy,SNOMED,52327008,Fetal myelomeningocele causing disproportion,null,null,null
pregnancy,SNOMED,52342006,Legal abortion with acute renal failure,null,null,null
pregnancy,SNOMED,5241000179100,Three dimensional obstetric ultrasonography in third trimester,null,null,null
pregnancy,SNOMED,52483005,Term birth of newborn sextuplets,null,null,null
pregnancy,SNOMED,52588004,Robert's sign,null,null,null
pregnancy,SNOMED,52660002,Induced abortion following intra-amniotic injection with hysterotomy,null,null,null
pregnancy,SNOMED,526961000000105,Pregnancy advice for patients with epilepsy (procedure),null,null,null
pregnancy,SNOMED,527041000000108,Pregnancy advice for patients with epilepsy not indicated (situation),null,null,null
pregnancy,SNOMED,527131000000100,Pregnancy advice for patients with epilepsy declined (situation),null,null,null
pregnancy,SNOMED,52772002,Postpartum thyroiditis,null,null,null
pregnancy,SNOMED,52942000,Term birth of stillborn twins,null,null,null
pregnancy,SNOMED,53024001,Insufficient weight gain of pregnancy,null,null,null
pregnancy,SNOMED,53098006,Legal abortion with salpingitis,null,null,null
pregnancy,SNOMED,53111003,Failed attempted abortion with postoperative shock,null,null,null
pregnancy,SNOMED,53183006,Miscarriage with intravascular hemolysis,null,null,null
pregnancy,SNOMED,53212003,Postobstetric urethral stricture,null,null,null
pregnancy,SNOMED,53247006,Illegal abortion with laceration of bladder,null,null,null
pregnancy,SNOMED,53443007,Prolonged labor,null,null,null
pregnancy,SNOMED,53638009,Therapeutic abortion,null,null,null
pregnancy,SNOMED,53881005,Gravida 0,null,null,null
pregnancy,SNOMED,54044001,Legal abortion with laceration of vagina,null,null,null
pregnancy,SNOMED,54155004,Illegal abortion with uremia,null,null,null
